Step: 66 | Episode 1 | Return: 2.00 | Elapsed: 0.01 min
Step: 61320 | Episode 1496 | Return: 0.00 | Elapsed: 3.12 min
Step: 61345 | Episode 1497 | Return: 0.00 | Elapsed: 3.12 min
Step: 61379 | Episode 1498 | Return: 1.00 | Elapsed: 3.13 min
Step: 61433 | Episode 1499 | Return: 0.00 | Elapsed: 3.13 min
Step: 61467 | Episode 1500 | Return: 0.00 | Elapsed: 3.13 min
Step: 61520 | Episode 1501 | Return: 1.00 | Elapsed: 3.13 min
Step: 61568 | Episode 1502 | Return: 0.00 | Elapsed: 3.14 min
Step: 61620 | Episode 1503 | Return: 0.00 | Elapsed: 3.14 min
Step: 61650 | Episode 1504 | Return: 0.00 | Elapsed: 3.14 min
Step: 61684 | Episode 1505 | Return: 0.00 | Elapsed: 3.14 min
Step: 61735 | Episode 1506 | Return: 1.00 | Elapsed: 3.14 min
Step: 61789 | Episode 1507 | Return: 1.00 | Elapsed: 3.15 min
Step: 61825 | Episode 1508 | Return: 1.00 | Elapsed: 3.15 min
Step: 61872 | Episode 1509 | Return: 1.00 | Elapsed: 3.15 min
Step: 61923 | Episode 1510 | Return: 0.00 | Elapsed: 3.15 min
Step: 61955 | Episode 1511 | Return: 0.00 | Elapsed: 3.16 min
Step: 61989 | Episode 1512 | Return: 0.00 | Elapsed: 3.16 min
Step: 62063 | Episode 1513 | Return: 2.00 | Elapsed: 3.16 min
Step: 62102 | Episode 1514 | Return: 0.00 | Elapsed: 3.16 min
Step: 62136 | Episode 1515 | Return: 0.00 | Elapsed: 3.17 min
Step: 62168 | Episode 1516 | Return: 0.00 | Elapsed: 3.17 min
Step: 62200 | Episode 1517 | Return: 0.00 | Elapsed: 3.17 min
Step: 62278 | Episode 1518 | Return: 1.00 | Elapsed: 3.17 min
Step: 62308 | Episode 1519 | Return: 0.00 | Elapsed: 3.17 min
Step: 62350 | Episode 1520 | Return: 0.00 | Elapsed: 3.18 min
Step: 62375 | Episode 1521 | Return: 0.00 | Elapsed: 3.18 min
Step: 62398 | Episode 1522 | Return: 0.00 | Elapsed: 3.18 min
Step: 62439 | Episode 1523 | Return: 0.00 | Elapsed: 3.18 min
Step: 62473 | Episode 1524 | Return: 1.00 | Elapsed: 3.18 min
Step: 62525 | Episode 1525 | Return: 0.00 | Elapsed: 3.19 min
Step: 62571 | Episode 1526 | Return: 1.00 | Elapsed: 3.19 min
Step: 62605 | Episode 1527 | Return: 1.00 | Elapsed: 3.19 min
Step: 62641 | Episode 1528 | Return: 1.00 | Elapsed: 3.19 min
Step: 62704 | Episode 1529 | Return: 1.00 | Elapsed: 3.19 min
Step: 62748 | Episode 1530 | Return: 0.00 | Elapsed: 3.20 min
Step: 62805 | Episode 1531 | Return: 0.00 | Elapsed: 3.20 min
Step: 62851 | Episode 1532 | Return: 0.00 | Elapsed: 3.20 min
Step: 62921 | Episode 1533 | Return: 4.00 | Elapsed: 3.21 min
Step: 62955 | Episode 1534 | Return: 0.00 | Elapsed: 3.21 min
Step: 62989 | Episode 1535 | Return: 1.00 | Elapsed: 3.21 min
Step: 63023 | Episode 1536 | Return: 0.00 | Elapsed: 3.21 min
Step: 63076 | Episode 1537 | Return: 0.00 | Elapsed: 3.22 min
Step: 63154 | Episode 1538 | Return: 0.00 | Elapsed: 3.22 min
Step: 63219 | Episode 1539 | Return: 1.00 | Elapsed: 3.22 min
Step: 63286 | Episode 1540 | Return: 1.00 | Elapsed: 3.23 min
Step: 63328 | Episode 1541 | Return: 0.00 | Elapsed: 3.23 min
Step: 63353 | Episode 1542 | Return: 0.00 | Elapsed: 3.23 min
Step: 63412 | Episode 1543 | Return: 4.00 | Elapsed: 3.23 min
Step: 63465 | Episode 1544 | Return: 0.00 | Elapsed: 3.24 min
Step: 63535 | Episode 1545 | Return: 1.00 | Elapsed: 3.24 min
Step: 63603 | Episode 1546 | Return: 0.00 | Elapsed: 3.24 min
Step: 63642 | Episode 1547 | Return: 1.00 | Elapsed: 3.24 min
Step: 63685 | Episode 1548 | Return: 0.00 | Elapsed: 3.25 min
Step: 63719 | Episode 1549 | Return: 0.00 | Elapsed: 3.25 min
Step: 63762 | Episode 1550 | Return: 0.00 | Elapsed: 3.25 min
Step: 63796 | Episode 1551 | Return: 0.00 | Elapsed: 3.25 min
Step: 63842 | Episode 1552 | Return: 1.00 | Elapsed: 3.25 min
Step: 63889 | Episode 1553 | Return: 1.00 | Elapsed: 3.26 min
Step: 63925 | Episode 1554 | Return: 0.00 | Elapsed: 3.26 min
Step: 63957 | Episode 1555 | Return: 0.00 | Elapsed: 3.26 min
Step: 64003 | Episode 1556 | Return: 1.00 | Elapsed: 3.26 min
Step: 64035 | Episode 1557 | Return: 0.00 | Elapsed: 3.26 min
Step: 64069 | Episode 1558 | Return: 0.00 | Elapsed: 3.27 min
Step: 64103 | Episode 1559 | Return: 0.00 | Elapsed: 3.27 min
Step: 64188 | Episode 1560 | Return: 0.00 | Elapsed: 3.27 min
Step: 64220 | Episode 1561 | Return: 0.00 | Elapsed: 3.27 min
Step: 64278 | Episode 1562 | Return: 0.00 | Elapsed: 3.28 min
Step: 64338 | Episode 1563 | Return: 2.00 | Elapsed: 3.28 min
Step: 64363 | Episode 1564 | Return: 0.00 | Elapsed: 3.28 min
Step: 64410 | Episode 1565 | Return: 0.00 | Elapsed: 3.28 min
Step: 64453 | Episode 1566 | Return: 0.00 | Elapsed: 3.29 min
Step: 64476 | Episode 1567 | Return: 0.00 | Elapsed: 3.29 min
Step: 64515 | Episode 1568 | Return: 0.00 | Elapsed: 3.29 min
Step: 64571 | Episode 1569 | Return: 3.00 | Elapsed: 3.29 min
Step: 64607 | Episode 1570 | Return: 1.00 | Elapsed: 3.29 min
Step: 64630 | Episode 1571 | Return: 0.00 | Elapsed: 3.30 min
Step: 64685 | Episode 1572 | Return: 0.00 | Elapsed: 3.30 min
Step: 64728 | Episode 1573 | Return: 2.00 | Elapsed: 3.30 min
Step: 64753 | Episode 1574 | Return: 0.00 | Elapsed: 3.30 min
Step: 64811 | Episode 1575 | Return: 1.00 | Elapsed: 3.31 min
Step: 64858 | Episode 1576 | Return: 0.00 | Elapsed: 3.31 min
Step: 64906 | Episode 1577 | Return: 0.00 | Elapsed: 3.31 min
Step: 64947 | Episode 1578 | Return: 0.00 | Elapsed: 3.31 min
Step: 64990 | Episode 1579 | Return: 1.00 | Elapsed: 3.32 min
Step: 65022 | Episode 1580 | Return: 0.00 | Elapsed: 3.32 min
Step: 65056 | Episode 1581 | Return: 0.00 | Elapsed: 3.32 min
Step: 65081 | Episode 1582 | Return: 0.00 | Elapsed: 3.32 min
Step: 65104 | Episode 1583 | Return: 0.00 | Elapsed: 3.32 min
Step: 65147 | Episode 1584 | Return: 0.00 | Elapsed: 3.33 min
Step: 65172 | Episode 1585 | Return: 0.00 | Elapsed: 3.33 min
Step: 65202 | Episode 1586 | Return: 0.00 | Elapsed: 3.33 min
Step: 65251 | Episode 1587 | Return: 2.00 | Elapsed: 3.33 min
Step: 65306 | Episode 1588 | Return: 0.00 | Elapsed: 3.33 min
Step: 65381 | Episode 1589 | Return: 0.00 | Elapsed: 3.34 min
Step: 65422 | Episode 1590 | Return: 1.00 | Elapsed: 3.34 min
Step: 65463 | Episode 1591 | Return: 0.00 | Elapsed: 3.34 min
Step: 65500 | Episode 1592 | Return: 0.00 | Elapsed: 3.34 min
Step: 65523 | Episode 1593 | Return: 0.00 | Elapsed: 3.34 min
Step: 65548 | Episode 1594 | Return: 0.00 | Elapsed: 3.35 min
Step: 65595 | Episode 1595 | Return: 1.00 | Elapsed: 3.35 min
Step: 65631 | Episode 1596 | Return: 0.00 | Elapsed: 3.35 min
Step: 65702 | Episode 1597 | Return: 1.00 | Elapsed: 3.35 min
Step: 65749 | Episode 1598 | Return: 0.00 | Elapsed: 3.36 min
Step: 65790 | Episode 1599 | Return: 2.00 | Elapsed: 3.36 min
Step: 65833 | Episode 1600 | Return: 1.00 | Elapsed: 3.36 min
Step: 65930 | Episode 1601 | Return: 2.00 | Elapsed: 3.36 min
Step: 65966 | Episode 1602 | Return: 0.00 | Elapsed: 3.37 min
Step: 66000 | Episode 1603 | Return: 0.00 | Elapsed: 3.37 min
Step: 66023 | Episode 1604 | Return: 0.00 | Elapsed: 3.37 min
Step: 66076 | Episode 1605 | Return: 0.00 | Elapsed: 3.37 min
Step: 66119 | Episode 1606 | Return: 0.00 | Elapsed: 3.38 min
Step: 66160 | Episode 1607 | Return: 0.00 | Elapsed: 3.38 min
Step: 66201 | Episode 1608 | Return: 0.00 | Elapsed: 3.38 min
Step: 66226 | Episode 1609 | Return: 0.00 | Elapsed: 3.38 min
Step: 66280 | Episode 1610 | Return: 0.00 | Elapsed: 3.38 min
Step: 66316 | Episode 1611 | Return: 0.00 | Elapsed: 3.39 min
Step: 66348 | Episode 1612 | Return: 0.00 | Elapsed: 3.39 min
Step: 66391 | Episode 1613 | Return: 0.00 | Elapsed: 3.39 min
Step: 66427 | Episode 1614 | Return: 0.00 | Elapsed: 3.39 min
Step: 66463 | Episode 1615 | Return: 0.00 | Elapsed: 3.39 min
Step: 66511 | Episode 1616 | Return: 0.00 | Elapsed: 3.40 min
Step: 66536 | Episode 1617 | Return: 0.00 | Elapsed: 3.40 min
Step: 66570 | Episode 1618 | Return: 0.00 | Elapsed: 3.40 min
Step: 66593 | Episode 1619 | Return: 0.00 | Elapsed: 3.40 min
Step: 66646 | Episode 1620 | Return: 1.00 | Elapsed: 3.41 min
Step: 66692 | Episode 1621 | Return: 0.00 | Elapsed: 3.41 min
Step: 66736 | Episode 1622 | Return: 1.00 | Elapsed: 3.41 min
Step: 66772 | Episode 1623 | Return: 0.00 | Elapsed: 3.41 min
Step: 66813 | Episode 1624 | Return: 0.00 | Elapsed: 3.42 min
Step: 66860 | Episode 1625 | Return: 0.00 | Elapsed: 3.42 min
Step: 66892 | Episode 1626 | Return: 0.00 | Elapsed: 3.42 min
Step: 66915 | Episode 1627 | Return: 0.00 | Elapsed: 3.42 min
Step: 66947 | Episode 1628 | Return: 0.00 | Elapsed: 3.42 min
Step: 66972 | Episode 1629 | Return: 0.00 | Elapsed: 3.43 min
Step: 67002 | Episode 1630 | Return: 1.00 | Elapsed: 3.43 min
Step: 67027 | Episode 1631 | Return: 0.00 | Elapsed: 3.43 min
Step: 67072 | Episode 1632 | Return: 0.00 | Elapsed: 3.43 min
Step: 67128 | Episode 1633 | Return: 1.00 | Elapsed: 3.43 min
Step: 67153 | Episode 1634 | Return: 0.00 | Elapsed: 3.44 min
Step: 67233 | Episode 1635 | Return: 1.00 | Elapsed: 3.44 min
Step: 67319 | Episode 1636 | Return: 0.00 | Elapsed: 3.44 min
Step: 67340 | Episode 1637 | Return: 0.00 | Elapsed: 3.44 min
Step: 67379 | Episode 1638 | Return: 0.00 | Elapsed: 3.45 min
Step: 67404 | Episode 1639 | Return: 0.00 | Elapsed: 3.45 min
Step: 67429 | Episode 1640 | Return: 0.00 | Elapsed: 3.45 min
Step: 67463 | Episode 1641 | Return: 0.00 | Elapsed: 3.45 min
Step: 67522 | Episode 1642 | Return: 1.00 | Elapsed: 3.45 min
Step: 67547 | Episode 1643 | Return: 0.00 | Elapsed: 3.46 min
Step: 67570 | Episode 1644 | Return: 0.00 | Elapsed: 3.46 min
Step: 67602 | Episode 1645 | Return: 0.00 | Elapsed: 3.46 min
Step: 67660 | Episode 1646 | Return: 1.00 | Elapsed: 3.46 min
Step: 67701 | Episode 1647 | Return: 0.00 | Elapsed: 3.47 min
Step: 67735 | Episode 1648 | Return: 1.00 | Elapsed: 3.47 min
Step: 67776 | Episode 1649 | Return: 0.00 | Elapsed: 3.47 min
Step: 67823 | Episode 1650 | Return: 2.00 | Elapsed: 3.47 min
Step: 67857 | Episode 1651 | Return: 0.00 | Elapsed: 3.47 min
Step: 67894 | Episode 1652 | Return: 0.00 | Elapsed: 3.48 min
Step: 67935 | Episode 1653 | Return: 0.00 | Elapsed: 3.48 min
Step: 67978 | Episode 1654 | Return: 0.00 | Elapsed: 3.48 min
Step: 68031 | Episode 1655 | Return: 0.00 | Elapsed: 3.48 min
Step: 68070 | Episode 1656 | Return: 0.00 | Elapsed: 3.49 min
Step: 68104 | Episode 1657 | Return: 0.00 | Elapsed: 3.49 min
Step: 68170 | Episode 1658 | Return: 0.00 | Elapsed: 3.49 min
Step: 68202 | Episode 1659 | Return: 0.00 | Elapsed: 3.49 min
Step: 68234 | Episode 1660 | Return: 0.00 | Elapsed: 3.49 min
Step: 68275 | Episode 1661 | Return: 0.00 | Elapsed: 3.50 min
Step: 68331 | Episode 1662 | Return: 2.00 | Elapsed: 3.50 min
Step: 68365 | Episode 1663 | Return: 0.00 | Elapsed: 3.50 min
Step: 68418 | Episode 1664 | Return: 1.00 | Elapsed: 3.50 min
Step: 68461 | Episode 1665 | Return: 0.00 | Elapsed: 3.51 min
Step: 68514 | Episode 1666 | Return: 0.00 | Elapsed: 3.51 min
Step: 68560 | Episode 1667 | Return: 0.00 | Elapsed: 3.51 min
Step: 68611 | Episode 1668 | Return: 1.00 | Elapsed: 3.51 min
Step: 68660 | Episode 1669 | Return: 2.00 | Elapsed: 3.52 min
Step: 68704 | Episode 1670 | Return: 0.00 | Elapsed: 3.52 min
Step: 68757 | Episode 1671 | Return: 0.00 | Elapsed: 3.52 min
Step: 68782 | Episode 1672 | Return: 0.00 | Elapsed: 3.52 min
Step: 68821 | Episode 1673 | Return: 0.00 | Elapsed: 3.52 min
Step: 68840 | Episode 1674 | Return: 0.00 | Elapsed: 3.53 min
Step: 68872 | Episode 1675 | Return: 0.00 | Elapsed: 3.53 min
Step: 68904 | Episode 1676 | Return: 0.00 | Elapsed: 3.53 min
Step: 68953 | Episode 1677 | Return: 0.00 | Elapsed: 3.53 min
Step: 68989 | Episode 1678 | Return: 1.00 | Elapsed: 3.53 min
Step: 69021 | Episode 1679 | Return: 1.00 | Elapsed: 3.54 min
Step: 69066 | Episode 1680 | Return: 0.00 | Elapsed: 3.54 min
Step: 69124 | Episode 1681 | Return: 1.00 | Elapsed: 3.54 min
Step: 69147 | Episode 1682 | Return: 0.00 | Elapsed: 3.54 min
Step: 69193 | Episode 1683 | Return: 0.00 | Elapsed: 3.54 min
Step: 69265 | Episode 1684 | Return: 0.00 | Elapsed: 3.55 min
Step: 69341 | Episode 1685 | Return: 0.00 | Elapsed: 3.55 min
Step: 69400 | Episode 1686 | Return: 1.00 | Elapsed: 3.55 min
Step: 69448 | Episode 1687 | Return: 0.00 | Elapsed: 3.56 min
Step: 69482 | Episode 1688 | Return: 0.00 | Elapsed: 3.56 min
Step: 69514 | Episode 1689 | Return: 0.00 | Elapsed: 3.56 min
Step: 69572 | Episode 1690 | Return: 0.00 | Elapsed: 3.56 min
Step: 69597 | Episode 1691 | Return: 0.00 | Elapsed: 3.57 min
Step: 69622 | Episode 1692 | Return: 0.00 | Elapsed: 3.57 min
Step: 69661 | Episode 1693 | Return: 1.00 | Elapsed: 3.57 min
Step: 69693 | Episode 1694 | Return: 0.00 | Elapsed: 3.57 min
Step: 69732 | Episode 1695 | Return: 0.00 | Elapsed: 3.57 min
Step: 69757 | Episode 1696 | Return: 0.00 | Elapsed: 3.57 min
Step: 69793 | Episode 1697 | Return: 1.00 | Elapsed: 3.58 min
Step: 69814 | Episode 1698 | Return: 0.00 | Elapsed: 3.58 min
Step: 69846 | Episode 1699 | Return: 0.00 | Elapsed: 3.58 min
Step: 69871 | Episode 1700 | Return: 0.00 | Elapsed: 3.58 min
Step: 69919 | Episode 1701 | Return: 0.00 | Elapsed: 3.58 min
Step: 69967 | Episode 1702 | Return: 2.00 | Elapsed: 3.59 min
Step: 69990 | Episode 1703 | Return: 0.00 | Elapsed: 3.59 min
Step: 70037 | Episode 1704 | Return: 0.00 | Elapsed: 3.59 min
Step: 70080 | Episode 1705 | Return: 0.00 | Elapsed: 3.59 min
Step: 70105 | Episode 1706 | Return: 0.00 | Elapsed: 3.59 min
Step: 70153 | Episode 1707 | Return: 0.00 | Elapsed: 3.60 min
Step: 70187 | Episode 1708 | Return: 0.00 | Elapsed: 3.60 min
Step: 70221 | Episode 1709 | Return: 0.00 | Elapsed: 3.60 min
Step: 70260 | Episode 1710 | Return: 2.00 | Elapsed: 3.60 min
Step: 70301 | Episode 1711 | Return: 0.00 | Elapsed: 3.61 min
Step: 70353 | Episode 1712 | Return: 0.00 | Elapsed: 3.61 min
Step: 70385 | Episode 1713 | Return: 1.00 | Elapsed: 3.61 min
Step: 70417 | Episode 1714 | Return: 0.00 | Elapsed: 3.61 min
Step: 70451 | Episode 1715 | Return: 1.00 | Elapsed: 3.61 min
Step: 70485 | Episode 1716 | Return: 0.00 | Elapsed: 3.62 min
Step: 70538 | Episode 1717 | Return: 0.00 | Elapsed: 3.62 min
Step: 70610 | Episode 1718 | Return: 1.00 | Elapsed: 3.62 min
Step: 70646 | Episode 1719 | Return: 0.00 | Elapsed: 3.62 min
Step: 70689 | Episode 1720 | Return: 0.00 | Elapsed: 3.63 min
Step: 70738 | Episode 1721 | Return: 1.00 | Elapsed: 3.63 min
Step: 70784 | Episode 1722 | Return: 0.00 | Elapsed: 3.63 min
Step: 70823 | Episode 1723 | Return: 0.00 | Elapsed: 3.63 min
Step: 70864 | Episode 1724 | Return: 1.00 | Elapsed: 3.64 min
Step: 70903 | Episode 1725 | Return: 0.00 | Elapsed: 3.64 min
Step: 70928 | Episode 1726 | Return: 0.00 | Elapsed: 3.64 min
Step: 70987 | Episode 1727 | Return: 0.00 | Elapsed: 3.64 min
Step: 71033 | Episode 1728 | Return: 1.00 | Elapsed: 3.65 min
Step: 71069 | Episode 1729 | Return: 0.00 | Elapsed: 3.65 min
Step: 71101 | Episode 1730 | Return: 0.00 | Elapsed: 3.65 min
Step: 71140 | Episode 1731 | Return: 0.00 | Elapsed: 3.65 min
Step: 71174 | Episode 1732 | Return: 0.00 | Elapsed: 3.65 min
Step: 71199 | Episode 1733 | Return: 0.00 | Elapsed: 3.66 min
Step: 71224 | Episode 1734 | Return: 0.00 | Elapsed: 3.66 min
Step: 71267 | Episode 1735 | Return: 2.00 | Elapsed: 3.66 min
Step: 71310 | Episode 1736 | Return: 0.00 | Elapsed: 3.66 min
Step: 71335 | Episode 1737 | Return: 0.00 | Elapsed: 3.66 min
Step: 71390 | Episode 1738 | Return: 0.00 | Elapsed: 3.67 min
Step: 71458 | Episode 1739 | Return: 0.00 | Elapsed: 3.67 min
Step: 71511 | Episode 1740 | Return: 1.00 | Elapsed: 3.67 min
Step: 71536 | Episode 1741 | Return: 0.00 | Elapsed: 3.67 min
Step: 71577 | Episode 1742 | Return: 0.00 | Elapsed: 3.68 min
Step: 71628 | Episode 1743 | Return: 0.00 | Elapsed: 3.68 min
Step: 71674 | Episode 1744 | Return: 0.00 | Elapsed: 3.68 min
Step: 71699 | Episode 1745 | Return: 0.00 | Elapsed: 3.68 min
Step: 71722 | Episode 1746 | Return: 0.00 | Elapsed: 3.68 min
Step: 71756 | Episode 1747 | Return: 0.00 | Elapsed: 3.69 min
Step: 71779 | Episode 1748 | Return: 0.00 | Elapsed: 3.69 min
Step: 71837 | Episode 1749 | Return: 1.00 | Elapsed: 3.69 min
Step: 71891 | Episode 1750 | Return: 0.00 | Elapsed: 3.69 min
Step: 71931 | Episode 1751 | Return: 2.00 | Elapsed: 3.70 min
Step: 71972 | Episode 1752 | Return: 0.00 | Elapsed: 3.70 min
Step: 71997 | Episode 1753 | Return: 0.00 | Elapsed: 3.70 min
Step: 72040 | Episode 1754 | Return: 2.00 | Elapsed: 3.70 min
Step: 72091 | Episode 1755 | Return: 0.00 | Elapsed: 3.70 min
Step: 72138 | Episode 1756 | Return: 0.00 | Elapsed: 3.71 min
Step: 72161 | Episode 1757 | Return: 0.00 | Elapsed: 3.71 min
Step: 72203 | Episode 1758 | Return: 0.00 | Elapsed: 3.71 min
Step: 72228 | Episode 1759 | Return: 0.00 | Elapsed: 3.71 min
Step: 72253 | Episode 1760 | Return: 0.00 | Elapsed: 3.71 min
Step: 72317 | Episode 1761 | Return: 2.00 | Elapsed: 3.72 min
Step: 72385 | Episode 1762 | Return: 1.00 | Elapsed: 3.72 min
Step: 72431 | Episode 1763 | Return: 1.00 | Elapsed: 3.72 min
Step: 72472 | Episode 1764 | Return: 0.00 | Elapsed: 3.72 min
Step: 72525 | Episode 1765 | Return: 1.00 | Elapsed: 3.73 min
Step: 72550 | Episode 1766 | Return: 0.00 | Elapsed: 3.73 min
Step: 72613 | Episode 1767 | Return: 1.00 | Elapsed: 3.73 min
Step: 72643 | Episode 1768 | Return: 0.00 | Elapsed: 3.73 min
Step: 72662 | Episode 1769 | Return: 0.00 | Elapsed: 3.73 min
Step: 72687 | Episode 1770 | Return: 0.00 | Elapsed: 3.74 min
Step: 72740 | Episode 1771 | Return: 0.00 | Elapsed: 3.74 min
Step: 72774 | Episode 1772 | Return: 1.00 | Elapsed: 3.74 min
Step: 72808 | Episode 1773 | Return: 0.00 | Elapsed: 3.74 min
Step: 72859 | Episode 1774 | Return: 1.00 | Elapsed: 3.74 min
Step: 72900 | Episode 1775 | Return: 0.00 | Elapsed: 3.75 min
Step: 72946 | Episode 1776 | Return: 1.00 | Elapsed: 3.75 min
Step: 72997 | Episode 1777 | Return: 0.00 | Elapsed: 3.75 min
Step: 73061 | Episode 1778 | Return: 1.00 | Elapsed: 3.75 min
Step: 73103 | Episode 1779 | Return: 0.00 | Elapsed: 3.76 min
Step: 73146 | Episode 1780 | Return: 0.00 | Elapsed: 3.76 min
Step: 73180 | Episode 1781 | Return: 0.00 | Elapsed: 3.76 min
Step: 73210 | Episode 1782 | Return: 0.00 | Elapsed: 3.76 min
Step: 73250 | Episode 1783 | Return: 0.00 | Elapsed: 3.76 min
Step: 73286 | Episode 1784 | Return: 0.00 | Elapsed: 3.77 min
Step: 73319 | Episode 1785 | Return: 0.00 | Elapsed: 3.77 min
Step: 73353 | Episode 1786 | Return: 0.00 | Elapsed: 3.77 min
Step: 73399 | Episode 1787 | Return: 0.00 | Elapsed: 3.77 min
Step: 73435 | Episode 1788 | Return: 0.00 | Elapsed: 3.77 min
Step: 73469 | Episode 1789 | Return: 0.00 | Elapsed: 3.78 min
Step: 73499 | Episode 1790 | Return: 0.00 | Elapsed: 3.78 min
Step: 73538 | Episode 1791 | Return: 0.00 | Elapsed: 3.78 min
Step: 73595 | Episode 1792 | Return: 2.00 | Elapsed: 3.78 min
Step: 73627 | Episode 1793 | Return: 1.00 | Elapsed: 3.79 min
Step: 73661 | Episode 1794 | Return: 0.00 | Elapsed: 3.79 min
Step: 73702 | Episode 1795 | Return: 0.00 | Elapsed: 3.79 min
Step: 73738 | Episode 1796 | Return: 0.00 | Elapsed: 3.79 min
Step: 73793 | Episode 1797 | Return: 1.00 | Elapsed: 3.79 min
Step: 73825 | Episode 1798 | Return: 0.00 | Elapsed: 3.80 min
Step: 73870 | Episode 1799 | Return: 1.00 | Elapsed: 3.80 min
Step: 73942 | Episode 1800 | Return: 1.00 | Elapsed: 3.80 min
Step: 74025 | Episode 1801 | Return: 0.00 | Elapsed: 3.80 min
Step: 74079 | Episode 1802 | Return: 0.00 | Elapsed: 3.81 min
Step: 74125 | Episode 1803 | Return: 1.00 | Elapsed: 3.81 min
Step: 74181 | Episode 1804 | Return: 0.00 | Elapsed: 3.81 min
Step: 74206 | Episode 1805 | Return: 0.00 | Elapsed: 3.81 min
Step: 74277 | Episode 1806 | Return: 0.00 | Elapsed: 3.82 min
Step: 74326 | Episode 1807 | Return: 3.00 | Elapsed: 3.82 min
Step: 74392 | Episode 1808 | Return: 1.00 | Elapsed: 3.82 min
Step: 74453 | Episode 1809 | Return: 4.00 | Elapsed: 3.83 min
Step: 74485 | Episode 1810 | Return: 1.00 | Elapsed: 3.83 min
Step: 74531 | Episode 1811 | Return: 1.00 | Elapsed: 3.83 min
Step: 74567 | Episode 1812 | Return: 0.00 | Elapsed: 3.83 min
Step: 74608 | Episode 1813 | Return: 1.00 | Elapsed: 3.83 min
Step: 74654 | Episode 1814 | Return: 0.00 | Elapsed: 3.84 min
Step: 74695 | Episode 1815 | Return: 2.00 | Elapsed: 3.84 min
Step: 74761 | Episode 1816 | Return: 1.00 | Elapsed: 3.84 min
Step: 74786 | Episode 1817 | Return: 0.00 | Elapsed: 3.84 min
Step: 74811 | Episode 1818 | Return: 0.00 | Elapsed: 3.85 min
Step: 74845 | Episode 1819 | Return: 1.00 | Elapsed: 3.85 min
Step: 74886 | Episode 1820 | Return: 0.00 | Elapsed: 3.85 min
Step: 74927 | Episode 1821 | Return: 0.00 | Elapsed: 3.85 min
Step: 74974 | Episode 1822 | Return: 0.00 | Elapsed: 3.85 min
Step: 75008 | Episode 1823 | Return: 1.00 | Elapsed: 3.86 min
Step: 75029 | Episode 1824 | Return: 0.00 | Elapsed: 3.86 min
Step: 75085 | Episode 1825 | Return: 0.00 | Elapsed: 3.86 min
Step: 75108 | Episode 1826 | Return: 0.00 | Elapsed: 3.86 min
Step: 75141 | Episode 1827 | Return: 0.00 | Elapsed: 3.86 min
Step: 75164 | Episode 1828 | Return: 0.00 | Elapsed: 3.87 min
Step: 75215 | Episode 1829 | Return: 1.00 | Elapsed: 3.87 min
Step: 75238 | Episode 1830 | Return: 0.00 | Elapsed: 3.87 min
Step: 75261 | Episode 1831 | Return: 0.00 | Elapsed: 3.87 min
Step: 75330 | Episode 1832 | Return: 0.00 | Elapsed: 3.87 min
Step: 75378 | Episode 1833 | Return: 0.00 | Elapsed: 3.88 min
Step: 75403 | Episode 1834 | Return: 0.00 | Elapsed: 3.88 min
Step: 75439 | Episode 1835 | Return: 0.00 | Elapsed: 3.88 min
Step: 75490 | Episode 1836 | Return: 1.00 | Elapsed: 3.88 min
Step: 75511 | Episode 1837 | Return: 0.00 | Elapsed: 3.88 min
Step: 75552 | Episode 1838 | Return: 2.00 | Elapsed: 3.89 min
Step: 75591 | Episode 1839 | Return: 0.00 | Elapsed: 3.89 min
Step: 75616 | Episode 1840 | Return: 0.00 | Elapsed: 3.89 min
Step: 75666 | Episode 1841 | Return: 0.00 | Elapsed: 3.89 min
Step: 75696 | Episode 1842 | Return: 0.00 | Elapsed: 3.89 min
Step: 75749 | Episode 1843 | Return: 1.00 | Elapsed: 3.90 min
Step: 75788 | Episode 1844 | Return: 0.00 | Elapsed: 3.90 min
Step: 75813 | Episode 1845 | Return: 0.00 | Elapsed: 3.90 min
Step: 75867 | Episode 1846 | Return: 0.00 | Elapsed: 3.90 min
Step: 75908 | Episode 1847 | Return: 0.00 | Elapsed: 3.91 min
Step: 75956 | Episode 1848 | Return: 0.00 | Elapsed: 3.91 min
Step: 75997 | Episode 1849 | Return: 0.00 | Elapsed: 3.91 min
Step: 76018 | Episode 1850 | Return: 0.00 | Elapsed: 3.91 min
Step: 76041 | Episode 1851 | Return: 0.00 | Elapsed: 3.91 min
Step: 76082 | Episode 1852 | Return: 0.00 | Elapsed: 3.92 min
Step: 76156 | Episode 1853 | Return: 2.00 | Elapsed: 3.92 min
Step: 76179 | Episode 1854 | Return: 0.00 | Elapsed: 3.92 min
Step: 76222 | Episode 1855 | Return: 1.00 | Elapsed: 3.92 min
Step: 76275 | Episode 1856 | Return: 0.00 | Elapsed: 3.93 min
Step: 76323 | Episode 1857 | Return: 1.00 | Elapsed: 3.93 min
Step: 76355 | Episode 1858 | Return: 1.00 | Elapsed: 3.93 min
Step: 76396 | Episode 1859 | Return: 0.00 | Elapsed: 3.93 min
Step: 76447 | Episode 1860 | Return: 1.00 | Elapsed: 3.93 min
Step: 76481 | Episode 1861 | Return: 0.00 | Elapsed: 3.94 min
Step: 76506 | Episode 1862 | Return: 0.00 | Elapsed: 3.94 min
